Space,Row,One,datetime_to_nearest_hour,id,norm_count,Ref,Cluster
2,2,1,2015-02-01 02:00:00,6,0.06329113924050633,12,6
2,3,1,2014-12-31 08:00:00,8,0.06451612903225806,22,1
2,3,1,2014-12-31 09:00:00,6,0.043010752688172046,22,1
2,3,1,2014-12-31 10:00:00,32,0.3225806451612903,22,1
2,3,1,2014-12-31 11:00:00,41,0.41935483870967744,22,1
2,3,1,2014-12-31 12:00:00,24,0.23655913978494625,22,1
2,3,1,2014-12-31 13:00:00,16,0.15053763440860216,22,1
2,3,1,2014-12-31 14:00:00,19,0.1827956989247312,22,1
2,3,1,2014-12-31 15:00:00,11,0.0967741935483871,22,1
2,3,1,2014-12-31 16:00:00,17,0.16129032258064516,22,1
2,3,1,2014-12-31 17:00:00,10,0.08602150537634409,22,1
2,3,1,2014-12-31 18:00:00,20,0.1935483870967742,22,1
2,3,1,2014-12-31 19:00:00,8,0.06451612903225806,22,1
2,3,1,2014-12-31 20:00:00,9,0.07526881720430108,22,1
2,3,1,2014-12-31 21:00:00,10,0.08602150537634409,22,1
2,3,1,2014-12-31 22:00:00,11,0.0967741935483871,22,1
2,3,1,2014-12-31 23:00:00,6,0.043010752688172046,22,1
2,3,1,2015-01-01 00:00:00,49,0.5053763440860215,22,1
2,3,1,2015-01-01 01:00:00,20,0.1935483870967742,22,1
2,3,1,2015-01-01 02:00:00,16,0.15053763440860216,22,1
2,3,1,2015-01-01 03:00:00,6,0.043010752688172046,22,1
2,3,1,2015-01-01 04:00:00,8,0.06451612903225806,22,1
2,3,1,2015-01-01 05:00:00,3,0.010752688172043012,22,1
2,3,1,2015-01-01 06:00:00,2,0.0,22,1
2,3,1,2015-01-01 08:00:00,2,0.0,22,1
2,3,1,2015-01-01 09:00:00,3,0.010752688172043012,22,1
2,3,1,2015-01-01 10:00:00,9,0.07526881720430108,22,1
2,3,1,2015-01-01 11:00:00,24,0.23655913978494625,22,1
2,3,1,2015-01-01 12:00:00,32,0.3225806451612903,22,1
2,3,1,2015-01-01 13:00:00,17,0.16129032258064516,22,1
2,3,1,2015-01-01 14:00:00,16,0.15053763440860216,22,1
2,3,1,2015-01-01 15:00:00,36,0.3655913978494624,22,1
2,3,1,2015-01-01 16:00:00,50,0.5161290322580645,22,1
2,3,1,2015-01-01 17:00:00,17,0.16129032258064516,22,1
2,3,1,2015-01-01 18:00:00,95,1.0,22,1
2,3,1,2015-01-01 19:00:00,49,0.5053763440860215,22,1
2,3,1,2015-01-01 20:00:00,46,0.4731182795698925,22,1
2,3,1,2015-01-01 21:00:00,60,0.6236559139784946,22,1
2,3,1,2015-01-01 22:00:00,53,0.5483870967741935,22,1
2,3,1,2015-01-01 23:00:00,49,0.5053763440860215,22,1
2,3,1,2015-02-01 00:00:00,36,0.3655913978494624,22,1
2,3,1,2015-02-01 01:00:00,15,0.13978494623655913,22,1
2,3,1,2015-02-01 02:00:00,8,0.06451612903225806,22,1
2,3,1,2015-02-01 03:00:00,3,0.010752688172043012,22,1
2,4,1,2014-12-31 04:00:00,16,0.112,32,6
2,4,1,2014-12-31 05:00:00,2,0.0,32,6
2,4,1,2014-12-31 06:00:00,5,0.024,32,6
2,4,1,2014-12-31 07:00:00,6,0.032,32,6
2,4,1,2014-12-31 08:00:00,3,0.008,32,6
2,4,1,2014-12-31 09:00:00,30,0.224,32,6
2,4,1,2014-12-31 10:00:00,30,0.224,32,6
2,4,1,2014-12-31 11:00:00,56,0.432,32,6
2,4,1,2014-12-31 12:00:00,31,0.232,32,6
2,4,1,2014-12-31 13:00:00,33,0.248,32,6
2,4,1,2014-12-31 14:00:00,16,0.112,32,6
2,4,1,2014-12-31 15:00:00,34,0.256,32,6
2,4,1,2014-12-31 16:00:00,60,0.464,32,6
2,4,1,2014-12-31 17:00:00,31,0.232,32,6
2,4,1,2014-12-31 18:00:00,35,0.264,32,6
2,4,1,2014-12-31 19:00:00,35,0.264,32,6
2,4,1,2014-12-31 20:00:00,53,0.408,32,6
2,4,1,2014-12-31 21:00:00,54,0.416,32,6
2,4,1,2014-12-31 22:00:00,39,0.296,32,6
2,4,1,2014-12-31 23:00:00,28,0.208,32,6
2,4,1,2015-01-01 00:00:00,67,0.52,32,6
2,4,1,2015-01-01 01:00:00,23,0.168,32,6
2,4,1,2015-01-01 02:00:00,26,0.192,32,6
2,4,1,2015-01-01 03:00:00,10,0.064,32,6
2,4,1,2015-01-01 04:00:00,22,0.16,32,6
2,4,1,2015-01-01 05:00:00,4,0.016,32,6
2,4,1,2015-01-01 06:00:00,10,0.064,32,6
2,4,1,2015-01-01 07:00:00,5,0.024,32,6
2,4,1,2015-01-01 08:00:00,22,0.16,32,6
2,4,1,2015-01-01 09:00:00,13,0.088,32,6
2,4,1,2015-01-01 10:00:00,10,0.064,32,6
2,4,1,2015-01-01 11:00:00,33,0.248,32,6
2,4,1,2015-01-01 12:00:00,39,0.296,32,6
2,4,1,2015-01-01 13:00:00,58,0.448,32,6
2,4,1,2015-01-01 14:00:00,60,0.464,32,6
2,4,1,2015-01-01 15:00:00,86,0.672,32,6
2,4,1,2015-01-01 16:00:00,127,1.0,32,6
2,4,1,2015-01-01 17:00:00,70,0.544,32,6
2,4,1,2015-01-01 18:00:00,84,0.656,32,6
2,4,1,2015-01-01 19:00:00,91,0.712,32,6
2,4,1,2015-01-01 20:00:00,40,0.304,32,6
2,4,1,2015-01-01 21:00:00,81,0.632,32,6
2,4,1,2015-01-01 22:00:00,42,0.32,32,6
2,4,1,2015-01-01 23:00:00,68,0.528,32,6
2,4,1,2015-02-01 00:00:00,84,0.656,32,6
2,4,1,2015-02-01 01:00:00,55,0.424,32,6
2,4,1,2015-02-01 02:00:00,15,0.104,32,6
2,4,1,2015-02-01 03:00:00,7,0.04,32,6
2,5,1,2014-12-31 04:00:00,2,0.0,42,5
2,5,1,2014-12-31 05:00:00,4,0.03508771929824561,42,5
2,5,1,2014-12-31 06:00:00,2,0.0,42,5
2,5,1,2014-12-31 07:00:00,2,0.0,42,5
2,5,1,2014-12-31 08:00:00,9,0.12280701754385964,42,5
2,5,1,2014-12-31 09:00:00,6,0.07017543859649122,42,5
2,5,1,2014-12-31 10:00:00,37,0.6140350877192983,42,5
2,5,1,2014-12-31 11:00:00,17,0.2631578947368421,42,5
2,5,1,2014-12-31 12:00:00,10,0.14035087719298245,42,5
2,5,1,2014-12-31 13:00:00,20,0.3157894736842105,42,5
2,5,1,2014-12-31 14:00:00,20,0.3157894736842105,42,5
2,5,1,2014-12-31 15:00:00,26,0.42105263157894735,42,5
2,5,1,2014-12-31 16:00:00,18,0.2807017543859649,42,5
2,5,1,2014-12-31 17:00:00,38,0.631578947368421,42,5
2,5,1,2014-12-31 18:00:00,19,0.2982456140350877,42,5
2,5,1,2014-12-31 19:00:00,17,0.2631578947368421,42,5
2,5,1,2014-12-31 20:00:00,24,0.38596491228070173,42,5
2,5,1,2014-12-31 21:00:00,18,0.2807017543859649,42,5
2,5,1,2014-12-31 22:00:00,24,0.38596491228070173,42,5
2,5,1,2014-12-31 23:00:00,34,0.5614035087719298,42,5
2,5,1,2015-01-01 00:00:00,47,0.7894736842105263,42,5
2,5,1,2015-01-01 01:00:00,13,0.19298245614035087,42,5
2,5,1,2015-01-01 02:00:00,15,0.22807017543859648,42,5
2,5,1,2015-01-01 03:00:00,7,0.08771929824561403,42,5
2,5,1,2015-01-01 04:00:00,10,0.14035087719298245,42,5
2,5,1,2015-01-01 06:00:00,2,0.0,42,5
2,5,1,2015-01-01 08:00:00,2,0.0,42,5
2,5,1,2015-01-01 09:00:00,6,0.07017543859649122,42,5
2,5,1,2015-01-01 10:00:00,9,0.12280701754385964,42,5
2,5,1,2015-01-01 11:00:00,14,0.21052631578947367,42,5
2,5,1,2015-01-01 12:00:00,37,0.6140350877192983,42,5
2,5,1,2015-01-01 13:00:00,34,0.5614035087719298,42,5
2,5,1,2015-01-01 14:00:00,59,1.0,42,5
2,5,1,2015-01-01 15:00:00,36,0.5964912280701754,42,5
2,5,1,2015-01-01 16:00:00,33,0.543859649122807,42,5
2,5,1,2015-01-01 17:00:00,31,0.5087719298245614,42,5
2,5,1,2015-01-01 18:00:00,35,0.5789473684210527,42,5
2,5,1,2015-01-01 19:00:00,52,0.8771929824561403,42,5
2,5,1,2015-01-01 20:00:00,37,0.6140350877192983,42,5
2,5,1,2015-01-01 21:00:00,49,0.8245614035087719,42,5
2,5,1,2015-01-01 22:00:00,41,0.6842105263157895,42,5
2,5,1,2015-01-01 23:00:00,32,0.5263157894736842,42,5
2,5,1,2015-02-01 00:00:00,34,0.5614035087719298,42,5
2,5,1,2015-02-01 01:00:00,10,0.14035087719298245,42,5
2,5,1,2015-02-01 02:00:00,22,0.3508771929824561,42,5
2,5,1,2015-02-01 03:00:00,5,0.05263157894736842,42,5
2,6,1,2014-12-31 04:00:00,6,0.10204081632653061,52,2
2,6,1,2014-12-31 05:00:00,5,0.08163265306122448,52,2
2,6,1,2014-12-31 06:00:00,3,0.04081632653061224,52,2
2,6,1,2014-12-31 07:00:00,5,0.08163265306122448,52,2
2,6,1,2014-12-31 08:00:00,13,0.24489795918367346,52,2
2,6,1,2014-12-31 09:00:00,21,0.40816326530612246,52,2
2,6,1,2014-12-31 10:00:00,21,0.40816326530612246,52,2
2,6,1,2014-12-31 11:00:00,24,0.46938775510204084,52,2
2,6,1,2014-12-31 12:00:00,27,0.5306122448979592,52,2
2,6,1,2014-12-31 13:00:00,22,0.42857142857142855,52,2
2,6,1,2014-12-31 14:00:00,13,0.24489795918367346,52,2
2,6,1,2014-12-31 15:00:00,32,0.6326530612244898,52,2
2,6,1,2014-12-31 16:00:00,24,0.46938775510204084,52,2
2,6,1,2014-12-31 17:00:00,30,0.5918367346938775,52,2
2,6,1,2014-12-31 18:00:00,17,0.32653061224489793,52,2
2,6,1,2014-12-31 19:00:00,31,0.6122448979591837,52,2
2,6,1,2014-12-31 20:00:00,18,0.3469387755102041,52,2
2,6,1,2014-12-31 21:00:00,28,0.5510204081632653,52,2
2,6,1,2014-12-31 22:00:00,27,0.5306122448979592,52,2
2,6,1,2014-12-31 23:00:00,34,0.673469387755102,52,2
2,6,1,2015-01-01 00:00:00,50,1.0,52,2
2,6,1,2015-01-01 01:00:00,23,0.4489795918367347,52,2
2,6,1,2015-01-01 02:00:00,14,0.2653061224489796,52,2
2,6,1,2015-01-01 03:00:00,8,0.14285714285714285,52,2
2,6,1,2015-01-01 04:00:00,4,0.061224489795918366,52,2
2,6,1,2015-01-01 05:00:00,3,0.04081632653061224,52,2
2,6,1,2015-01-01 06:00:00,1,0.0,52,2
2,6,1,2015-01-01 07:00:00,7,0.12244897959183673,52,2
2,6,1,2015-01-01 08:00:00,4,0.061224489795918366,52,2
2,6,1,2015-01-01 09:00:00,4,0.061224489795918366,52,2
2,6,1,2015-01-01 10:00:00,9,0.16326530612244897,52,2
2,6,1,2015-01-01 11:00:00,22,0.42857142857142855,52,2
2,6,1,2015-01-01 12:00:00,14,0.2653061224489796,52,2
2,6,1,2015-01-01 13:00:00,25,0.4897959183673469,52,2
2,6,1,2015-01-01 14:00:00,24,0.46938775510204084,52,2
2,6,1,2015-01-01 15:00:00,19,0.3673469387755102,52,2
2,6,1,2015-01-01 16:00:00,47,0.9387755102040817,52,2
2,6,1,2015-01-01 17:00:00,19,0.3673469387755102,52,2
2,6,1,2015-01-01 18:00:00,24,0.46938775510204084,52,2
2,6,1,2015-01-01 19:00:00,37,0.7346938775510204,52,2
2,6,1,2015-01-01 20:00:00,16,0.30612244897959184,52,2
2,6,1,2015-01-01 21:00:00,15,0.2857142857142857,52,2
2,6,1,2015-01-01 22:00:00,14,0.2653061224489796,52,2
2,6,1,2015-01-01 23:00:00,41,0.8163265306122449,52,2
2,6,1,2015-02-01 00:00:00,14,0.2653061224489796,52,2
2,6,1,2015-02-01 01:00:00,6,0.10204081632653061,52,2
2,6,1,2015-02-01 02:00:00,5,0.08163265306122448,52,2
2,6,1,2015-02-01 03:00:00,9,0.16326530612244897,52,2
2,7,1,2014-12-31 04:00:00,11,0.11688311688311688,62,5
2,7,1,2014-12-31 05:00:00,7,0.06493506493506493,62,5
2,7,1,2014-12-31 06:00:00,4,0.025974025974025976,62,5
2,7,1,2014-12-31 07:00:00,5,0.03896103896103896,62,5
2,7,1,2014-12-31 08:00:00,11,0.11688311688311688,62,5
2,7,1,2014-12-31 09:00:00,38,0.4675324675324675,62,5
2,7,1,2014-12-31 10:00:00,36,0.44155844155844154,62,5
2,7,1,2014-12-31 11:00:00,27,0.3246753246753247,62,5
2,7,1,2014-12-31 12:00:00,34,0.4155844155844156,62,5
2,7,1,2014-12-31 13:00:00,30,0.36363636363636365,62,5
2,7,1,2014-12-31 14:00:00,29,0.35064935064935066,62,5
2,7,1,2014-12-31 15:00:00,34,0.4155844155844156,62,5
2,7,1,2014-12-31 16:00:00,31,0.37662337662337664,62,5
2,7,1,2014-12-31 17:00:00,45,0.5584415584415584,62,5
2,7,1,2014-12-31 18:00:00,46,0.5714285714285714,62,5
2,7,1,2014-12-31 19:00:00,36,0.44155844155844154,62,5
2,7,1,2014-12-31 20:00:00,44,0.5454545454545454,62,5
2,7,1,2014-12-31 21:00:00,23,0.2727272727272727,62,5
2,7,1,2014-12-31 22:00:00,29,0.35064935064935066,62,5
2,7,1,2014-12-31 23:00:00,32,0.38961038961038963,62,5
2,7,1,2015-01-01 00:00:00,53,0.6623376623376623,62,5
2,7,1,2015-01-01 01:00:00,29,0.35064935064935066,62,5
2,7,1,2015-01-01 02:00:00,19,0.22077922077922077,62,5
2,7,1,2015-01-01 03:00:00,22,0.2597402597402597,62,5
2,7,1,2015-01-01 04:00:00,12,0.12987012987012986,62,5
2,7,1,2015-01-01 05:00:00,5,0.03896103896103896,62,5
2,7,1,2015-01-01 06:00:00,6,0.05194805194805195,62,5
2,7,1,2015-01-01 07:00:00,2,0.0,62,5
2,7,1,2015-01-01 08:00:00,7,0.06493506493506493,62,5
2,7,1,2015-01-01 09:00:00,7,0.06493506493506493,62,5
2,7,1,2015-01-01 10:00:00,18,0.2077922077922078,62,5
2,7,1,2015-01-01 11:00:00,20,0.23376623376623376,62,5
2,7,1,2015-01-01 12:00:00,47,0.5844155844155844,62,5
2,7,1,2015-01-01 13:00:00,45,0.5584415584415584,62,5
2,7,1,2015-01-01 14:00:00,42,0.5194805194805194,62,5
2,7,1,2015-01-01 15:00:00,39,0.4805194805194805,62,5
2,7,1,2015-01-01 16:00:00,41,0.5064935064935064,62,5
2,7,1,2015-01-01 17:00:00,33,0.4025974025974026,62,5
2,7,1,2015-01-01 18:00:00,61,0.7662337662337663,62,5
2,7,1,2015-01-01 19:00:00,79,1.0,62,5
2,7,1,2015-01-01 20:00:00,26,0.3116883116883117,62,5
2,7,1,2015-01-01 21:00:00,35,0.42857142857142855,62,5
2,7,1,2015-01-01 22:00:00,56,0.7012987012987013,62,5
2,7,1,2015-01-01 23:00:00,53,0.6623376623376623,62,5
2,7,1,2015-02-01 00:00:00,37,0.45454545454545453,62,5
2,7,1,2015-02-01 01:00:00,21,0.24675324675324675,62,5
2,7,1,2015-02-01 02:00:00,12,0.12987012987012986,62,5
2,7,1,2015-02-01 03:00:00,5,0.03896103896103896,62,5
2,8,1,2014-12-31 04:00:00,3,0.046511627906976744,72,5
2,8,1,2014-12-31 05:00:00,1,0.0,72,5
2,8,1,2014-12-31 07:00:00,4,0.06976744186046512,72,5
2,8,1,2014-12-31 08:00:00,9,0.18604651162790697,72,5
2,8,1,2014-12-31 09:00:00,18,0.3953488372093023,72,5
2,8,1,2014-12-31 10:00:00,22,0.4883720930232558,72,5
2,8,1,2014-12-31 11:00:00,15,0.32558139534883723,72,5
2,8,1,2014-12-31 12:00:00,20,0.4418604651162791,72,5
2,8,1,2014-12-31 13:00:00,11,0.23255813953488372,72,5
2,8,1,2014-12-31 14:00:00,18,0.3953488372093023,72,5
2,8,1,2014-12-31 15:00:00,19,0.4186046511627907,72,5
2,8,1,2014-12-31 16:00:00,25,0.5581395348837209,72,5
2,8,1,2014-12-31 17:00:00,23,0.5116279069767442,72,5
2,8,1,2014-12-31 18:00:00,11,0.23255813953488372,72,5
2,8,1,2014-12-31 19:00:00,25,0.5581395348837209,72,5
2,8,1,2014-12-31 20:00:00,16,0.3488372093023256,72,5
2,8,1,2014-12-31 21:00:00,10,0.20930232558139536,72,5
2,8,1,2014-12-31 22:00:00,10,0.20930232558139536,72,5
2,8,1,2014-12-31 23:00:00,13,0.27906976744186046,72,5
2,8,1,2015-01-01 00:00:00,29,0.6511627906976745,72,5
2,8,1,2015-01-01 01:00:00,9,0.18604651162790697,72,5
2,8,1,2015-01-01 02:00:00,15,0.32558139534883723,72,5
2,8,1,2015-01-01 03:00:00,2,0.023255813953488372,72,5
2,8,1,2015-01-01 04:00:00,4,0.06976744186046512,72,5
2,8,1,2015-01-01 05:00:00,1,0.0,72,5
2,8,1,2015-01-01 06:00:00,3,0.046511627906976744,72,5
2,8,1,2015-01-01 07:00:00,6,0.11627906976744186,72,5
2,8,1,2015-01-01 08:00:00,24,0.5348837209302325,72,5
2,8,1,2015-01-01 09:00:00,6,0.11627906976744186,72,5
2,8,1,2015-01-01 10:00:00,12,0.2558139534883721,72,5
2,8,1,2015-01-01 11:00:00,26,0.5813953488372093,72,5
2,8,1,2015-01-01 12:00:00,15,0.32558139534883723,72,5
2,8,1,2015-01-01 13:00:00,23,0.5116279069767442,72,5
2,8,1,2015-01-01 14:00:00,11,0.23255813953488372,72,5
2,8,1,2015-01-01 15:00:00,17,0.37209302325581395,72,5
2,8,1,2015-01-01 16:00:00,20,0.4418604651162791,72,5
2,8,1,2015-01-01 17:00:00,14,0.3023255813953488,72,5
2,8,1,2015-01-01 18:00:00,34,0.7674418604651163,72,5
2,8,1,2015-01-01 19:00:00,22,0.4883720930232558,72,5
2,8,1,2015-01-01 20:00:00,33,0.7441860465116279,72,5
2,8,1,2015-01-01 21:00:00,29,0.6511627906976745,72,5
2,8,1,2015-01-01 22:00:00,44,1.0,72,5
2,8,1,2015-01-01 23:00:00,21,0.46511627906976744,72,5
2,8,1,2015-02-01 00:00:00,17,0.37209302325581395,72,5
2,8,1,2015-02-01 01:00:00,4,0.06976744186046512,72,5
2,8,1,2015-02-01 02:00:00,2,0.023255813953488372,72,5
2,9,1,2014-12-31 04:00:00,2,0.05263157894736842,82,6
2,9,1,2014-12-31 07:00:00,1,0.0,82,6
2,9,1,2014-12-31 08:00:00,1,0.0,82,6
2,9,1,2014-12-31 09:00:00,2,0.05263157894736842,82,6
2,9,1,2014-12-31 10:00:00,8,0.3684210526315789,82,6
2,9,1,2014-12-31 11:00:00,13,0.631578947368421,82,6
2,9,1,2014-12-31 12:00:00,3,0.10526315789473684,82,6
2,9,1,2014-12-31 13:00:00,5,0.21052631578947367,82,6
2,9,1,2014-12-31 14:00:00,4,0.15789473684210525,82,6
2,9,1,2014-12-31 15:00:00,5,0.21052631578947367,82,6
2,9,1,2014-12-31 16:00:00,7,0.3157894736842105,82,6
2,9,1,2014-12-31 17:00:00,6,0.2631578947368421,82,6
2,9,1,2014-12-31 18:00:00,9,0.42105263157894735,82,6
2,9,1,2014-12-31 19:00:00,8,0.3684210526315789,82,6
2,9,1,2014-12-31 20:00:00,7,0.3157894736842105,82,6
2,9,1,2014-12-31 21:00:00,3,0.10526315789473684,82,6
2,9,1,2014-12-31 22:00:00,1,0.0,82,6
2,9,1,2014-12-31 23:00:00,5,0.21052631578947367,82,6
2,9,1,2015-01-01 00:00:00,6,0.2631578947368421,82,6
2,9,1,2015-01-01 01:00:00,1,0.0,82,6
2,9,1,2015-01-01 02:00:00,1,0.0,82,6
2,9,1,2015-01-01 03:00:00,4,0.15789473684210525,82,6
2,9,1,2015-01-01 04:00:00,4,0.15789473684210525,82,6
2,9,1,2015-01-01 05:00:00,1,0.0,82,6
2,9,1,2015-01-01 10:00:00,8,0.3684210526315789,82,6
2,9,1,2015-01-01 11:00:00,15,0.7368421052631579,82,6
2,9,1,2015-01-01 12:00:00,8,0.3684210526315789,82,6
2,9,1,2015-01-01 13:00:00,14,0.6842105263157895,82,6
2,9,1,2015-01-01 14:00:00,5,0.21052631578947367,82,6
2,9,1,2015-01-01 15:00:00,5,0.21052631578947367,82,6
2,9,1,2015-01-01 16:00:00,5,0.21052631578947367,82,6
2,9,1,2015-01-01 17:00:00,13,0.631578947368421,82,6
2,9,1,2015-01-01 18:00:00,17,0.8421052631578947,82,6
2,9,1,2015-01-01 19:00:00,13,0.631578947368421,82,6
2,9,1,2015-01-01 20:00:00,8,0.3684210526315789,82,6
2,9,1,2015-01-01 21:00:00,10,0.47368421052631576,82,6
2,9,1,2015-01-01 22:00:00,20,1.0,82,6
2,9,1,2015-01-01 23:00:00,12,0.5789473684210527,82,6
2,9,1,2015-02-01 00:00:00,4,0.15789473684210525,82,6
2,9,1,2015-02-01 01:00:00,1,0.0,82,6
2,9,1,2015-02-01 02:00:00,1,0.0,82,6
2,9,1,2015-02-01 03:00:00,2,0.05263157894736842,82,6
2,10,1,2014-12-31 09:00:00,4,0.1875,92,0
2,10,1,2014-12-31 10:00:00,6,0.3125,92,0
2,10,1,2014-12-31 11:00:00,6,0.3125,92,0
2,10,1,2014-12-31 12:00:00,4,0.1875,92,0
2,10,1,2014-12-31 13:00:00,10,0.5625,92,0
2,10,1,2014-12-31 14:00:00,7,0.375,92,0
2,10,1,2014-12-31 15:00:00,4,0.1875,92,0
2,10,1,2014-12-31 16:00:00,5,0.25,92,0
2,10,1,2014-12-31 17:00:00,4,0.1875,92,0
2,10,1,2014-12-31 18:00:00,7,0.375,92,0
2,10,1,2014-12-31 19:00:00,6,0.3125,92,0
2,10,1,2014-12-31 20:00:00,9,0.5,92,0
2,10,1,2014-12-31 21:00:00,3,0.125,92,0
2,10,1,2014-12-31 22:00:00,1,0.0,92,0
2,10,1,2014-12-31 23:00:00,5,0.25,92,0
2,10,1,2015-01-01 00:00:00,4,0.1875,92,0
2,10,1,2015-01-01 01:00:00,1,0.0,92,0
2,10,1,2015-01-01 02:00:00,3,0.125,92,0
2,10,1,2015-01-01 03:00:00,2,0.0625,92,0
2,10,1,2015-01-01 04:00:00,1,0.0,92,0
2,10,1,2015-01-01 08:00:00,1,0.0,92,0
2,10,1,2015-01-01 09:00:00,2,0.0625,92,0
2,10,1,2015-01-01 10:00:00,7,0.375,92,0
2,10,1,2015-01-01 11:00:00,5,0.25,92,0
2,10,1,2015-01-01 12:00:00,9,0.5,92,0
2,10,1,2015-01-01 13:00:00,12,0.6875,92,0
2,10,1,2015-01-01 14:00:00,10,0.5625,92,0
2,10,1,2015-01-01 15:00:00,14,0.8125,92,0
2,10,1,2015-01-01 16:00:00,9,0.5,92,0
2,10,1,2015-01-01 17:00:00,16,0.9375,92,0
2,10,1,2015-01-01 18:00:00,10,0.5625,92,0
2,10,1,2015-01-01 19:00:00,1,0.0,92,0
2,10,1,2015-01-01 20:00:00,4,0.1875,92,0
2,10,1,2015-01-01 21:00:00,17,1.0,92,0
2,10,1,2015-01-01 22:00:00,5,0.25,92,0
2,10,1,2015-01-01 23:00:00,7,0.375,92,0
2,10,1,2015-02-01 00:00:00,1,0.0,92,0
2,10,1,2015-02-01 01:00:00,1,0.0,92,0
3,2,1,2014-12-31 06:00:00,4,0.07894736842105263,13,1
3,2,1,2014-12-31 07:00:00,8,0.18421052631578946,13,1
3,2,1,2014-12-31 08:00:00,5,0.10526315789473684,13,1
3,2,1,2014-12-31 09:00:00,6,0.13157894736842105,13,1
3,2,1,2014-12-31 10:00:00,7,0.15789473684210525,13,1
3,2,1,2014-12-31 11:00:00,3,0.05263157894736842,13,1
3,2,1,2014-12-31 12:00:00,6,0.13157894736842105,13,1
3,2,1,2014-12-31 13:00:00,6,0.13157894736842105,13,1
3,2,1,2014-12-31 14:00:00,10,0.23684210526315788,13,1
3,2,1,2014-12-31 15:00:00,5,0.10526315789473684,13,1
3,2,1,2014-12-31 16:00:00,7,0.15789473684210525,13,1
3,2,1,2014-12-31 17:00:00,6,0.13157894736842105,13,1
3,2,1,2014-12-31 18:00:00,3,0.05263157894736842,13,1
3,2,1,2014-12-31 19:00:00,1,0.0,13,1
3,2,1,2014-12-31 20:00:00,4,0.07894736842105263,13,1
3,2,1,2014-12-31 21:00:00,10,0.23684210526315788,13,1
3,2,1,2014-12-31 22:00:00,2,0.02631578947368421,13,1
3,2,1,2014-12-31 23:00:00,6,0.13157894736842105,13,1
3,2,1,2015-01-01 00:00:00,18,0.4473684210526316,13,1
3,2,1,2015-01-01 01:00:00,6,0.13157894736842105,13,1
3,2,1,2015-01-01 02:00:00,5,0.10526315789473684,13,1
3,2,1,2015-01-01 03:00:00,9,0.21052631578947367,13,1
3,2,1,2015-01-01 04:00:00,1,0.0,13,1
3,2,1,2015-01-01 06:00:00,1,0.0,13,1
3,2,1,2015-01-01 07:00:00,2,0.02631578947368421,13,1
3,2,1,2015-01-01 08:00:00,4,0.07894736842105263,13,1
3,2,1,2015-01-01 10:00:00,7,0.15789473684210525,13,1
3,2,1,2015-01-01 11:00:00,15,0.3684210526315789,13,1
3,2,1,2015-01-01 12:00:00,17,0.42105263157894735,13,1
3,2,1,2015-01-01 13:00:00,5,0.10526315789473684,13,1
3,2,1,2015-01-01 14:00:00,7,0.15789473684210525,13,1
3,2,1,2015-01-01 15:00:00,2,0.02631578947368421,13,1
3,2,1,2015-01-01 16:00:00,15,0.3684210526315789,13,1
3,2,1,2015-01-01 17:00:00,14,0.34210526315789475,13,1
3,2,1,2015-01-01 18:00:00,35,0.8947368421052632,13,1
3,2,1,2015-01-01 19:00:00,30,0.7631578947368421,13,1
3,2,1,2015-01-01 20:00:00,30,0.7631578947368421,13,1
3,2,1,2015-01-01 21:00:00,12,0.2894736842105263,13,1
3,2,1,2015-01-01 22:00:00,39,1.0,13,1
3,2,1,2015-01-01 23:00:00,25,0.631578947368421,13,1
3,2,1,2015-02-01 00:00:00,6,0.13157894736842105,13,1
3,2,1,2015-02-01 01:00:00,3,0.05263157894736842,13,1
3,2,1,2015-02-01 02:00:00,7,0.15789473684210525,13,1
3,2,1,2015-02-01 03:00:00,3,0.05263157894736842,13,1
3,3,1,2014-12-31 04:00:00,1,0.0,23,6
3,3,1,2014-12-31 05:00:00,4,0.06,23,6
3,3,1,2014-12-31 07:00:00,4,0.06,23,6
3,3,1,2014-12-31 08:00:00,10,0.18,23,6
3,3,1,2014-12-31 09:00:00,6,0.1,23,6
3,3,1,2014-12-31 10:00:00,18,0.34,23,6
3,3,1,2014-12-31 11:00:00,7,0.12,23,6
3,3,1,2014-12-31 12:00:00,15,0.28,23,6
3,3,1,2014-12-31 13:00:00,34,0.66,23,6
3,3,1,2014-12-31 14:00:00,14,0.26,23,6
3,3,1,2014-12-31 15:00:00,7,0.12,23,6
3,3,1,2014-12-31 16:00:00,16,0.3,23,6
3,3,1,2014-12-31 17:00:00,21,0.4,23,6
3,3,1,2014-12-31 18:00:00,28,0.54,23,6
3,3,1,2014-12-31 19:00:00,30,0.58,23,6
3,3,1,2014-12-31 20:00:00,11,0.2,23,6
3,3,1,2014-12-31 21:00:00,4,0.06,23,6
3,3,1,2014-12-31 22:00:00,5,0.08,23,6
3,3,1,2014-12-31 23:00:00,7,0.12,23,6
3,3,1,2015-01-01 00:00:00,46,0.9,23,6
3,3,1,2015-01-01 01:00:00,6,0.1,23,6
3,3,1,2015-01-01 02:00:00,16,0.3,23,6
3,3,1,2015-01-01 03:00:00,5,0.08,23,6
3,3,1,2015-01-01 04:00:00,3,0.04,23,6
3,3,1,2015-01-01 05:00:00,1,0.0,23,6
3,3,1,2015-01-01 06:00:00,3,0.04,23,6
3,3,1,2015-01-01 07:00:00,3,0.04,23,6
