2014-12-31 04:00:00,2014-12-31 05:00:00,2014-12-31 09:00:00,2014-12-31 10:00:00,2014-12-31 11:00:00,2014-12-31 12:00:00,2014-12-31 13:00:00,2014-12-31 14:00:00,2014-12-31 16:00:00,2014-12-31 17:00:00,2014-12-31 18:00:00,2014-12-31 19:00:00,2014-12-31 20:00:00,2014-12-31 22:00:00,2014-12-31 23:00:00,2015-01-01 00:00:00,2015-01-01 01:00:00,2015-01-01 02:00:00,2015-01-01 03:00:00,2015-01-01 04:00:00,2015-01-01 09:00:00,2015-01-01 10:00:00,2015-01-01 11:00:00,2015-01-01 12:00:00,2015-01-01 13:00:00,2015-01-01 14:00:00,2015-01-01 15:00:00,2015-01-01 16:00:00,2015-01-01 17:00:00,2015-01-01 18:00:00,2015-01-01 19:00:00,2015-01-01 20:00:00,2015-01-01 21:00:00,2015-01-01 22:00:00,2015-01-01 23:00:00,2015-02-01 00:00:00,2015-02-01 01:00:00,2015-02-01 02:00:00,2014-12-31 06:00:00,2014-12-31 07:00:00,2014-12-31 08:00:00,2014-12-31 15:00:00,2014-12-31 21:00:00,2015-01-01 05:00:00,2015-01-01 08:00:00,2015-02-01 03:00:00,2015-01-01 06:00:00,2015-01-01 07:00:00,Ref
0.0,0.0,0.043010752688172046,0.3225806451612903,0.41935483870967744,0.23655913978494625,0.15053763440860216,0.1827956989247312,0.16129032258064516,0.08602150537634409,0.1935483870967742,0.06451612903225806,0.07526881720430108,0.0967741935483871,0.043010752688172046,0.5053763440860215,0.1935483870967742,0.15053763440860216,0.043010752688172046,0.06451612903225806,0.010752688172043012,0.07526881720430108,0.23655913978494625,0.3225806451612903,0.16129032258064516,0.15053763440860216,0.3655913978494624,0.5161290322580645,0.16129032258064516,1.0,0.5053763440860215,0.4731182795698925,0.6236559139784946,0.5483870967741935,0.5053763440860215,0.3655913978494624,0.13978494623655913,0.06451612903225806,0.0,0.0,0.06451612903225806,0.0967741935483871,0.08602150537634409,0.010752688172043012,0.0,0.010752688172043012,0.0,0.0,22
0.112,0.0,0.224,0.224,0.432,0.232,0.248,0.112,0.464,0.232,0.264,0.264,0.408,0.296,0.208,0.52,0.168,0.192,0.064,0.16,0.088,0.064,0.248,0.296,0.448,0.464,0.672,1.0,0.544,0.656,0.712,0.304,0.632,0.32,0.528,0.656,0.424,0.104,0.024,0.032,0.008,0.256,0.416,0.016,0.16,0.04,0.064,0.024,32
0.0,0.03508771929824561,0.07017543859649122,0.6140350877192983,0.2631578947368421,0.14035087719298245,0.3157894736842105,0.3157894736842105,0.2807017543859649,0.631578947368421,0.2982456140350877,0.2631578947368421,0.38596491228070173,0.38596491228070173,0.5614035087719298,0.7894736842105263,0.19298245614035087,0.22807017543859648,0.08771929824561403,0.14035087719298245,0.07017543859649122,0.12280701754385964,0.21052631578947367,0.6140350877192983,0.5614035087719298,1.0,0.5964912280701754,0.543859649122807,0.5087719298245614,0.5789473684210527,0.8771929824561403,0.6140350877192983,0.8245614035087719,0.6842105263157895,0.5263157894736842,0.5614035087719298,0.14035087719298245,0.3508771929824561,0.0,0.0,0.12280701754385964,0.42105263157894735,0.2807017543859649,0.0,0.0,0.05263157894736842,0.0,0.0,42
0.10204081632653061,0.08163265306122448,0.40816326530612246,0.40816326530612246,0.46938775510204084,0.5306122448979592,0.42857142857142855,0.24489795918367346,0.46938775510204084,0.5918367346938775,0.32653061224489793,0.6122448979591837,0.3469387755102041,0.5306122448979592,0.673469387755102,1.0,0.4489795918367347,0.2653061224489796,0.14285714285714285,0.061224489795918366,0.061224489795918366,0.16326530612244897,0.42857142857142855,0.2653061224489796,0.4897959183673469,0.46938775510204084,0.3673469387755102,0.9387755102040817,0.3673469387755102,0.46938775510204084,0.7346938775510204,0.30612244897959184,0.2857142857142857,0.2653061224489796,0.8163265306122449,0.2653061224489796,0.10204081632653061,0.08163265306122448,0.04081632653061224,0.08163265306122448,0.24489795918367346,0.6326530612244898,0.5510204081632653,0.04081632653061224,0.061224489795918366,0.16326530612244897,0.0,0.12244897959183673,52
0.11688311688311688,0.06493506493506493,0.4675324675324675,0.44155844155844154,0.3246753246753247,0.4155844155844156,0.36363636363636365,0.35064935064935066,0.37662337662337664,0.5584415584415584,0.5714285714285714,0.44155844155844154,0.5454545454545454,0.35064935064935066,0.38961038961038963,0.6623376623376623,0.35064935064935066,0.22077922077922077,0.2597402597402597,0.12987012987012986,0.06493506493506493,0.2077922077922078,0.23376623376623376,0.5844155844155844,0.5584415584415584,0.5194805194805194,0.4805194805194805,0.5064935064935064,0.4025974025974026,0.7662337662337663,1.0,0.3116883116883117,0.42857142857142855,0.7012987012987013,0.6623376623376623,0.45454545454545453,0.24675324675324675,0.12987012987012986,0.025974025974025976,0.03896103896103896,0.11688311688311688,0.4155844155844156,0.2727272727272727,0.03896103896103896,0.06493506493506493,0.03896103896103896,0.05194805194805195,0.0,62
0.046511627906976744,0.0,0.3953488372093023,0.4883720930232558,0.32558139534883723,0.4418604651162791,0.23255813953488372,0.3953488372093023,0.5581395348837209,0.5116279069767442,0.23255813953488372,0.5581395348837209,0.3488372093023256,0.20930232558139536,0.27906976744186046,0.6511627906976745,0.18604651162790697,0.32558139534883723,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.2558139534883721,0.5813953488372093,0.32558139534883723,0.5116279069767442,0.23255813953488372,0.37209302325581395,0.4418604651162791,0.3023255813953488,0.7674418604651163,0.4883720930232558,0.7441860465116279,0.6511627906976745,1.0,0.46511627906976744,0.37209302325581395,0.06976744186046512,0.023255813953488372,0.0,0.06976744186046512,0.18604651162790697,0.4186046511627907,0.20930232558139536,0.0,0.5348837209302325,0.0,0.046511627906976744,0.11627906976744186,72
0.05263157894736842,0.0,0.05263157894736842,0.3684210526315789,0.631578947368421,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.3684210526315789,0.3157894736842105,0.0,0.21052631578947367,0.2631578947368421,0.0,0.0,0.15789473684210525,0.15789473684210525,0.0,0.3684210526315789,0.7368421052631579,0.3684210526315789,0.6842105263157895,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.631578947368421,0.8421052631578947,0.631578947368421,0.3684210526315789,0.47368421052631576,1.0,0.5789473684210527,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.10526315789473684,0.0,0.0,0.05263157894736842,0.0,0.0,82
0.0,0.0,0.1875,0.3125,0.3125,0.1875,0.5625,0.375,0.25,0.1875,0.375,0.3125,0.5,0.0,0.25,0.1875,0.0,0.125,0.0625,0.0,0.0625,0.375,0.25,0.5,0.6875,0.5625,0.8125,0.5,0.9375,0.5625,0.0,0.1875,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.125,0.0,0.0,0.0,0.0,0.0,92
0.0,0.0,0.13157894736842105,0.15789473684210525,0.05263157894736842,0.13157894736842105,0.13157894736842105,0.23684210526315788,0.15789473684210525,0.13157894736842105,0.05263157894736842,0.0,0.07894736842105263,0.02631578947368421,0.13157894736842105,0.4473684210526316,0.13157894736842105,0.10526315789473684,0.21052631578947367,0.0,0.0,0.15789473684210525,0.3684210526315789,0.42105263157894735,0.10526315789473684,0.15789473684210525,0.02631578947368421,0.3684210526315789,0.34210526315789475,0.8947368421052632,0.7631578947368421,0.7631578947368421,0.2894736842105263,1.0,0.631578947368421,0.13157894736842105,0.05263157894736842,0.15789473684210525,0.07894736842105263,0.18421052631578946,0.10526315789473684,0.10526315789473684,0.23684210526315788,0.0,0.07894736842105263,0.05263157894736842,0.0,0.02631578947368421,13
0.0,0.06,0.1,0.34,0.12,0.28,0.66,0.26,0.3,0.4,0.54,0.58,0.2,0.08,0.12,0.9,0.1,0.3,0.08,0.04,0.1,0.22,0.36,0.38,0.32,0.46,0.42,0.46,0.42,0.92,0.98,0.8,1.0,0.62,0.46,0.36,0.02,0.02,0.0,0.06,0.18,0.12,0.06,0.0,0.22,0.24,0.04,0.04,23
0.0,0.0,0.07692307692307693,0.17307692307692307,0.27884615384615385,0.4230769230769231,0.3269230769230769,0.2980769230769231,0.4230769230769231,0.5673076923076923,0.5,0.27884615384615385,0.3557692307692308,0.34615384615384615,0.4519230769230769,0.8942307692307693,0.21153846153846154,0.3557692307692308,0.2692307692307692,0.10576923076923077,0.09615384615384616,0.2403846153846154,0.2692307692307692,0.41346153846153844,0.6634615384615384,0.6442307692307693,0.7019230769230769,0.7980769230769231,0.41346153846153844,1.0,0.5288461538461539,0.40384615384615385,0.5096153846153846,0.47115384615384615,0.6634615384615384,0.38461538461538464,0.21153846153846154,0.28846153846153844,0.0,0.009615384615384616,0.14423076923076922,0.38461538461538464,0.25,0.1346153846153846,0.0,0.08653846153846154,0.0673076923076923,0.028846153846153848,33
0.109375,0.0078125,0.140625,0.1328125,0.1484375,0.28125,0.2578125,0.3359375,0.375,0.25,1.0,0.4453125,0.3359375,0.2265625,0.5078125,0.921875,0.2890625,0.3515625,0.2265625,0.0078125,0.2890625,0.3515625,0.234375,0.1953125,0.3359375,0.234375,0.1953125,0.5234375,0.3125,0.3359375,0.421875,0.375,0.5,0.34375,0.3203125,0.2734375,0.2890625,0.2265625,0.0234375,0.0625,0.0703125,0.234375,0.3828125,0.0,0.0,0.046875,0.0078125,0.0234375,43
0.19718309859154928,0.028169014084507043,0.24647887323943662,0.2323943661971831,0.38028169014084506,0.4225352112676056,0.14788732394366197,0.352112676056338,0.323943661971831,0.5422535211267606,0.23943661971830985,0.4154929577464789,0.2112676056338028,0.19718309859154928,0.352112676056338,1.0,0.3380281690140845,0.29577464788732394,0.28169014084507044,0.06338028169014084,0.2323943661971831,0.3380281690140845,0.3732394366197183,0.31690140845070425,0.3028169014084507,0.4647887323943662,0.38028169014084506,0.29577464788732394,0.5492957746478874,0.44366197183098594,0.39436619718309857,0.49295774647887325,0.5633802816901409,0.39436619718309857,0.3873239436619718,0.4647887323943662,0.3591549295774648,0.18309859154929578,0.04929577464788732,0.09859154929577464,0.09859154929577464,0.34507042253521125,0.4295774647887324,0.028169014084507043,0.08450704225352113,0.09859154929577464,0.0,0.07746478873239436,53
0.0,0.01282051282051282,0.15384615384615385,0.28205128205128205,0.2948717948717949,0.5384615384615384,0.47435897435897434,0.46153846153846156,0.358974358974359,0.19230769230769232,0.34615384615384615,0.24358974358974358,0.47435897435897434,0.47435897435897434,0.3717948717948718,0.5897435897435898,0.20512820512820512,0.1794871794871795,0.15384615384615385,0.05128205128205128,0.21794871794871795,0.4358974358974359,0.19230769230769232,0.28205128205128205,0.32051282051282054,0.47435897435897434,0.6666666666666666,0.6923076923076923,0.5384615384615384,1.0,0.8333333333333334,0.6666666666666666,0.4230769230769231,0.4358974358974359,0.34615384615384615,0.5256410256410257,0.14102564102564102,0.02564102564102564,0.0,0.14102564102564102,0.14102564102564102,0.5384615384615384,0.20512820512820512,0.07692307692307693,0.08974358974358974,0.2948717948717949,0.038461538461538464,0.0,63
0.0,0.0136986301369863,0.7534246575342466,0.684931506849315,0.5753424657534246,0.3698630136986301,0.6027397260273972,0.5753424657534246,0.3972602739726027,0.5616438356164384,0.3150684931506849,0.410958904109589,0.5068493150684932,0.2328767123287671,0.5068493150684932,0.8356164383561644,0.410958904109589,0.1780821917808219,0.0684931506849315,0.1095890410958904,0.1917808219178082,0.5753424657534246,0.4931506849315068,0.6712328767123288,0.5342465753424658,0.4657534246575342,0.4657534246575342,0.9041095890410958,0.5753424657534246,1.0,0.8904109589041096,0.5753424657534246,0.9452054794520548,0.547945205479452,0.3013698630136986,0.3150684931506849,0.0958904109589041,0.1917808219178082,0.0,0.1506849315068493,0.2054794520547945,0.5616438356164384,0.3424657534246575,0.0684931506849315,0.1095890410958904,0.0410958904109589,0.0136986301369863,0.1095890410958904,73
0.04081632653061224,0.0,0.24489795918367346,0.3877551020408163,0.46938775510204084,0.3877551020408163,0.24489795918367346,0.2653061224489796,0.3469387755102041,0.4489795918367347,0.2653061224489796,0.1836734693877551,0.14285714285714285,0.1836734693877551,0.3469387755102041,0.46938775510204084,0.22448979591836735,0.1836734693877551,0.12244897959183673,0.0,0.40816326530612246,0.3877551020408163,0.3673469387755102,0.40816326530612246,0.6530612244897959,0.46938775510204084,0.3469387755102041,0.6530612244897959,0.2857142857142857,0.6326530612244898,1.0,0.40816326530612246,0.4897959183673469,0.6122448979591837,0.32653061224489793,0.12244897959183673,0.12244897959183673,0.0,0.0,0.14285714285714285,0.1836734693877551,0.1836734693877551,0.22448979591836735,0.0,0.12244897959183673,0.0,0.0,0.0,83
0.0,0.0,0.0,0.38461538461538464,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.15384615384615385,0.5384615384615384,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.0,0.15384615384615385,0.46153846153846156,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.46153846153846156,0.6153846153846154,0.8461538461538461,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.0,0.46153846153846156,0.0,0.46153846153846156,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,93
0.0,0.0,0.16417910447761194,1.0,0.417910447761194,0.373134328358209,0.34328358208955223,0.208955223880597,0.13432835820895522,0.3880597014925373,0.417910447761194,0.1791044776119403,0.1044776119402985,0.029850746268656716,0.08955223880597014,0.14925373134328357,0.08955223880597014,0.19402985074626866,0.07462686567164178,0.0,0.04477611940298507,0.22388059701492538,0.5223880597014925,0.373134328358209,0.4925373134328358,0.23880597014925373,0.23880597014925373,0.5373134328358209,0.43283582089552236,0.7164179104477612,0.6716417910447762,0.3283582089552239,0.4626865671641791,0.31343283582089554,0.08955223880597014,0.13432835820895522,0.014925373134328358,0.014925373134328358,0.0,0.014925373134328358,0.3283582089552239,0.2835820895522388,0.04477611940298507,0.0,0.0,0.014925373134328358,0.0,0.08955223880597014,14
0.7821782178217822,0.0,0.039603960396039604,0.09900990099009901,0.5841584158415841,0.5544554455445545,0.4752475247524752,0.3465346534653465,0.21782178217821782,0.1485148514851485,0.31683168316831684,0.44554455445544555,0.18811881188118812,0.6237623762376238,0.32673267326732675,0.6732673267326733,0.37623762376237624,0.297029702970297,0.13861386138613863,0.0891089108910891,0.09900990099009901,0.22772277227722773,0.21782178217821782,0.6039603960396039,0.5544554455445545,0.37623762376237624,0.5643564356435643,0.6039603960396039,0.43564356435643564,0.8118811881188119,1.0,0.6039603960396039,1.0,0.42574257425742573,0.7326732673267327,0.504950495049505,0.44554455445544555,0.2079207920792079,0.009900990099009901,0.019801980198019802,0.0594059405940594,0.3465346534653465,0.2079207920792079,0.0594059405940594,0.019801980198019802,0.06930693069306931,0.0,0.019801980198019802,24
0.015151515151515152,0.0,0.3787878787878788,0.21212121212121213,0.5454545454545454,0.8787878787878788,0.6515151515151515,0.3333333333333333,0.3181818181818182,0.7424242424242424,0.5,0.22727272727272727,0.3939393939393939,0.3484848484848485,0.9848484848484849,0.7727272727272727,0.3939393939393939,0.6515151515151515,0.4393939393939394,0.21212121212121213,0.16666666666666666,0.3787878787878788,0.5,0.8636363636363636,0.6818181818181818,0.4090909090909091,0.7272727272727273,0.7121212121212122,0.7727272727272727,0.8787878787878788,0.6818181818181818,0.42424242424242425,1.0,0.7575757575757576,0.45454545454545453,0.4090909090909091,0.19696969696969696,0.07575757575757576,0.015151515151515152,0.09090909090909091,0.21212121212121213,0.5454545454545454,0.4696969696969697,0.10606060606060606,0.0,0.0,0.07575757575757576,0.030303030303030304,34
0.007905138339920948,0.019762845849802372,0.3952569169960474,0.4150197628458498,0.45849802371541504,0.6245059288537549,0.5138339920948617,0.6126482213438735,0.758893280632411,0.6719367588932806,0.6758893280632411,0.7193675889328063,0.691699604743083,0.4624505928853755,0.7430830039525692,1.0,0.7075098814229249,0.48221343873517786,0.31620553359683795,0.11462450592885376,0.15019762845849802,0.28063241106719367,0.40711462450592883,0.5177865612648221,0.6007905138339921,0.6679841897233202,0.5731225296442688,0.7312252964426877,0.5810276679841897,0.6324110671936759,0.6442687747035574,0.6758893280632411,0.6640316205533597,0.7233201581027668,0.7944664031620553,0.5138339920948617,0.233201581027668,0.36363636363636365,0.0,0.05533596837944664,0.23715415019762845,0.6482213438735178,0.7707509881422925,0.08695652173913043,0.09881422924901186,0.25296442687747034,0.15019762845849802,0.1383399209486166,44
0.0,0.006734006734006734,0.24915824915824916,0.4107744107744108,0.4882154882154882,0.494949494949495,0.6430976430976431,0.6666666666666666,0.6296296296296297,0.5454545454545454,0.531986531986532,0.49158249158249157,0.5185185185185185,0.5757575757575758,0.531986531986532,1.0,0.5420875420875421,0.30303030303030304,0.08080808080808081,0.03367003367003367,0.1919191919191919,0.2895622895622896,0.3771043771043771,0.5353535353535354,0.6060606060606061,0.7441077441077442,0.9629629629629629,0.7239057239057239,0.48484848484848486,0.7239057239057239,0.5185185185185185,0.5589225589225589,0.44107744107744107,0.7744107744107744,0.5959595959595959,0.4983164983164983,0.2895622895622896,0.15824915824915825,0.003367003367003367,0.006734006734006734,0.18518518518518517,0.5454545454545454,0.4882154882154882,0.03367003367003367,0.03367003367003367,0.07407407407407407,0.04377104377104377,0.0707070707070707,54
0.09606986899563319,0.0,0.1091703056768559,0.2314410480349345,0.1965065502183406,0.3406113537117904,0.25327510917030566,0.25327510917030566,0.24890829694323144,0.33624454148471616,0.36681222707423583,0.4366812227074236,0.4585152838427948,0.3624454148471616,0.5065502183406113,0.4759825327510917,0.27510917030567683,0.20087336244541484,0.09170305676855896,0.034934497816593885,0.08733624454148471,0.18777292576419213,0.34934497816593885,0.4759825327510917,0.5065502183406113,0.4148471615720524,0.31004366812227074,0.5021834061135371,0.3231441048034934,0.5021834061135371,0.34497816593886466,0.5283842794759825,1.0,0.44541484716157204,0.33624454148471616,0.13973799126637554,0.17903930131004367,0.048034934497816595,0.0,0.034934497816593885,0.10043668122270742,0.36681222707423583,0.25327510917030566,0.043668122270742356,0.034934497816593885,0.08733624454148471,0.008733624454148471,0.026200873362445413,64
0.1,0.36,0.25,0.2,0.37,0.4,0.27,0.41,0.32,0.44,0.4,0.42,0.31,0.27,0.28,0.79,0.17,0.28,0.3,0.06,0.08,0.16,0.35,0.54,0.58,0.43,0.46,0.21,0.31,0.54,0.61,0.56,1.0,0.8,0.61,0.38,0.1,0.05,0.03,0.05,0.09,0.16,0.37,0.0,0.04,0.25,0.0,0.01,74
