LOCATION,datetime_to_nearest_hour,hourly_tweets,norm
Paddington; London,2015-01-01 13:00:00,72,0.496551724137931
Paddington; London,2015-01-01 14:00:00,90,0.6206896551724138
Paddington; London,2015-01-01 15:00:00,87,0.6
Paddington; London,2015-01-01 16:00:00,94,0.6482758620689655
Paddington; London,2015-01-01 17:00:00,97,0.6689655172413793
Paddington; London,2015-01-01 18:00:00,88,0.6068965517241379
Paddington; London,2015-01-01 19:00:00,94,0.6482758620689655
Paddington; London,2015-01-01 20:00:00,107,0.7379310344827587
Paddington; London,2015-01-01 21:00:00,95,0.6551724137931034
Paddington; London,2015-01-01 22:00:00,102,0.7034482758620689
Paddington; London,2015-01-01 23:00:00,138,0.9517241379310345
Paddington; London,2015-01-02 00:00:00,80,0.5517241379310345
Paddington; London,2015-01-02 01:00:00,45,0.3103448275862069
Paddington; London,2015-01-02 02:00:00,88,0.6068965517241379
Paddington; London,2015-01-02 03:00:00,55,0.3793103448275862
Poplar; London,2014-12-31 04:00:00,26,0.08496732026143791
Poplar; London,2014-12-31 05:00:00,12,0.0392156862745098
Poplar; London,2014-12-31 06:00:00,5,0.016339869281045753
Poplar; London,2014-12-31 07:00:00,26,0.08496732026143791
Poplar; London,2014-12-31 08:00:00,50,0.16339869281045752
Poplar; London,2014-12-31 09:00:00,63,0.20588235294117646
Poplar; London,2014-12-31 10:00:00,79,0.2581699346405229
Poplar; London,2014-12-31 11:00:00,70,0.22875816993464052
Poplar; London,2014-12-31 12:00:00,90,0.29411764705882354
Poplar; London,2014-12-31 13:00:00,79,0.2581699346405229
Poplar; London,2014-12-31 14:00:00,97,0.31699346405228757
Poplar; London,2014-12-31 15:00:00,97,0.31699346405228757
Poplar; London,2014-12-31 16:00:00,122,0.39869281045751637
Poplar; London,2014-12-31 17:00:00,107,0.34967320261437906
Poplar; London,2014-12-31 18:00:00,113,0.369281045751634
Poplar; London,2014-12-31 19:00:00,124,0.40522875816993464
Poplar; London,2014-12-31 20:00:00,306,1.0
Poplar; London,2014-12-31 21:00:00,182,0.5947712418300654
Poplar; London,2014-12-31 22:00:00,138,0.45098039215686275
Poplar; London,2014-12-31 23:00:00,141,0.46078431372549017
Poplar; London,2015-01-01 00:00:00,203,0.6633986928104575
Poplar; London,2015-01-01 01:00:00,114,0.37254901960784315
Poplar; London,2015-01-01 02:00:00,54,0.17647058823529413
Poplar; London,2015-01-01 03:00:00,37,0.12091503267973856
Poplar; London,2015-01-01 04:00:00,20,0.06535947712418301
Poplar; London,2015-01-01 05:00:00,20,0.06535947712418301
Poplar; London,2015-01-01 06:00:00,15,0.049019607843137254
Poplar; London,2015-01-01 07:00:00,14,0.0457516339869281
Poplar; London,2015-01-01 08:00:00,51,0.16666666666666666
Poplar; London,2015-01-01 09:00:00,47,0.15359477124183007
Poplar; London,2015-01-01 10:00:00,50,0.16339869281045752
Poplar; London,2015-01-01 11:00:00,88,0.2875816993464052
Poplar; London,2015-01-01 12:00:00,86,0.28104575163398693
Poplar; London,2015-01-01 13:00:00,68,0.2222222222222222
Poplar; London,2015-01-01 14:00:00,64,0.20915032679738563
Poplar; London,2015-01-01 15:00:00,96,0.3137254901960784
Poplar; London,2015-01-01 16:00:00,104,0.33986928104575165
Poplar; London,2015-01-01 17:00:00,64,0.20915032679738563
Poplar; London,2015-01-01 18:00:00,119,0.3888888888888889
Poplar; London,2015-01-01 19:00:00,127,0.4150326797385621
Poplar; London,2015-01-01 20:00:00,125,0.4084967320261438
Poplar; London,2015-01-01 21:00:00,124,0.40522875816993464
Poplar; London,2015-01-01 22:00:00,115,0.3758169934640523
Poplar; London,2015-01-01 23:00:00,120,0.39215686274509803
Poplar; London,2015-01-02 00:00:00,100,0.32679738562091504
Poplar; London,2015-01-02 01:00:00,88,0.2875816993464052
Poplar; London,2015-01-02 02:00:00,42,0.13725490196078433
Poplar; London,2015-01-02 03:00:00,32,0.10457516339869281
Pratts Bottom; London,2014-12-31 16:00:00,1,0.5
Pratts Bottom; London,2014-12-31 18:00:00,1,0.5
Pratts Bottom; London,2015-01-01 03:00:00,1,0.5
Pratts Bottom; London,2015-01-01 21:00:00,1,0.5
Pratts Bottom; London,2015-01-01 22:00:00,2,1.0
Richmond; London,2014-12-31 04:00:00,6,0.075
Richmond; London,2014-12-31 05:00:00,7,0.0875
Richmond; London,2014-12-31 06:00:00,10,0.125
Richmond; London,2014-12-31 07:00:00,18,0.225
Richmond; London,2014-12-31 08:00:00,20,0.25
Richmond; London,2014-12-31 09:00:00,32,0.4
Richmond; London,2014-12-31 10:00:00,43,0.5375
Richmond; London,2014-12-31 11:00:00,43,0.5375
Richmond; London,2014-12-31 12:00:00,46,0.575
Richmond; London,2014-12-31 13:00:00,56,0.7
Richmond; London,2014-12-31 14:00:00,65,0.8125
Richmond; London,2014-12-31 15:00:00,65,0.8125
Richmond; London,2014-12-31 16:00:00,56,0.7
Richmond; London,2014-12-31 17:00:00,48,0.6
Richmond; London,2014-12-31 18:00:00,54,0.675
Richmond; London,2014-12-31 19:00:00,48,0.6
Richmond; London,2014-12-31 20:00:00,67,0.8375
Richmond; London,2014-12-31 21:00:00,46,0.575
Richmond; London,2014-12-31 22:00:00,46,0.575
Richmond; London,2014-12-31 23:00:00,47,0.5875
Richmond; London,2015-01-01 00:00:00,80,1.0
Richmond; London,2015-01-01 01:00:00,38,0.475
Richmond; London,2015-01-01 02:00:00,28,0.35
Richmond; London,2015-01-01 03:00:00,18,0.225
Richmond; London,2015-01-01 04:00:00,3,0.0375
Richmond; London,2015-01-01 05:00:00,9,0.1125
Richmond; London,2015-01-01 06:00:00,10,0.125
Richmond; London,2015-01-01 07:00:00,3,0.0375
Richmond; London,2015-01-01 08:00:00,18,0.225
Richmond; London,2015-01-01 09:00:00,18,0.225
Richmond; London,2015-01-01 10:00:00,54,0.675
Richmond; London,2015-01-01 11:00:00,33,0.4125
Richmond; London,2015-01-01 12:00:00,55,0.6875
Richmond; London,2015-01-01 13:00:00,46,0.575
Richmond; London,2015-01-01 14:00:00,64,0.8
Richmond; London,2015-01-01 15:00:00,75,0.9375
Richmond; London,2015-01-01 16:00:00,58,0.725
Richmond; London,2015-01-01 17:00:00,53,0.6625
Richmond; London,2015-01-01 18:00:00,70,0.875
Richmond; London,2015-01-01 19:00:00,67,0.8375
Richmond; London,2015-01-01 20:00:00,40,0.5
Richmond; London,2015-01-01 21:00:00,50,0.625
Richmond; London,2015-01-01 22:00:00,55,0.6875
Richmond; London,2015-01-01 23:00:00,36,0.45
Richmond; London,2015-01-02 00:00:00,33,0.4125
Richmond; London,2015-01-02 01:00:00,18,0.225
Richmond; London,2015-01-02 02:00:00,6,0.075
Richmond; London,2015-01-02 03:00:00,3,0.0375
Romford; London,2014-12-31 04:00:00,2,0.0125
Romford; London,2014-12-31 05:00:00,3,0.01875
Romford; London,2014-12-31 06:00:00,3,0.01875
Romford; London,2014-12-31 07:00:00,11,0.06875
Romford; London,2014-12-31 08:00:00,25,0.15625
Romford; London,2014-12-31 09:00:00,45,0.28125
Romford; London,2014-12-31 10:00:00,56,0.35
Romford; London,2014-12-31 11:00:00,88,0.55
Romford; London,2014-12-31 12:00:00,89,0.55625
Romford; London,2014-12-31 13:00:00,105,0.65625
Romford; London,2014-12-31 14:00:00,55,0.34375
Romford; London,2014-12-31 15:00:00,95,0.59375
Romford; London,2014-12-31 16:00:00,80,0.5
Romford; London,2014-12-31 17:00:00,61,0.38125
Romford; London,2014-12-31 18:00:00,90,0.5625
Romford; London,2014-12-31 19:00:00,57,0.35625
Romford; London,2014-12-31 20:00:00,42,0.2625
Romford; London,2014-12-31 21:00:00,45,0.28125
Romford; London,2014-12-31 22:00:00,40,0.25
Romford; London,2014-12-31 23:00:00,48,0.3
Romford; London,2015-01-01 00:00:00,96,0.6
Romford; London,2015-01-01 01:00:00,84,0.525
Romford; London,2015-01-01 02:00:00,53,0.33125
Romford; London,2015-01-01 03:00:00,37,0.23125
Romford; London,2015-01-01 04:00:00,35,0.21875
Romford; London,2015-01-01 05:00:00,1,0.00625
Romford; London,2015-01-01 06:00:00,6,0.0375
Romford; London,2015-01-01 07:00:00,10,0.0625
Romford; London,2015-01-01 08:00:00,7,0.04375
Romford; London,2015-01-01 09:00:00,27,0.16875
Romford; London,2015-01-01 10:00:00,66,0.4125
Romford; London,2015-01-01 11:00:00,74,0.4625
Romford; London,2015-01-01 12:00:00,95,0.59375
Romford; London,2015-01-01 13:00:00,90,0.5625
Romford; London,2015-01-01 14:00:00,94,0.5875
Romford; London,2015-01-01 15:00:00,70,0.4375
Romford; London,2015-01-01 16:00:00,86,0.5375
Romford; London,2015-01-01 17:00:00,93,0.58125
Romford; London,2015-01-01 18:00:00,160,1.0
Romford; London,2015-01-01 19:00:00,116,0.725
Romford; London,2015-01-01 20:00:00,87,0.54375
Romford; London,2015-01-01 21:00:00,157,0.98125
Romford; London,2015-01-01 22:00:00,146,0.9125
Romford; London,2015-01-01 23:00:00,95,0.59375
Romford; London,2015-01-02 00:00:00,64,0.4
Romford; London,2015-01-02 01:00:00,28,0.175
Romford; London,2015-01-02 02:00:00,17,0.10625
Romford; London,2015-01-02 03:00:00,2,0.0125
Southall; London,2014-12-31 04:00:00,2,0.05555555555555555
Southall; London,2014-12-31 05:00:00,2,0.05555555555555555
Southall; London,2014-12-31 06:00:00,1,0.027777777777777776
Southall; London,2014-12-31 07:00:00,2,0.05555555555555555
Southall; London,2014-12-31 08:00:00,10,0.2777777777777778
Southall; London,2014-12-31 09:00:00,6,0.16666666666666666
Southall; London,2014-12-31 10:00:00,8,0.2222222222222222
Southall; London,2014-12-31 11:00:00,18,0.5
Southall; London,2014-12-31 12:00:00,13,0.3611111111111111
Southall; London,2014-12-31 13:00:00,13,0.3611111111111111
Southall; London,2014-12-31 14:00:00,8,0.2222222222222222
Southall; London,2014-12-31 15:00:00,22,0.6111111111111112
Southall; London,2014-12-31 16:00:00,16,0.4444444444444444
Southall; London,2014-12-31 17:00:00,14,0.3888888888888889
Southall; London,2014-12-31 18:00:00,6,0.16666666666666666
Southall; London,2014-12-31 19:00:00,18,0.5
Southall; London,2014-12-31 20:00:00,19,0.5277777777777778
Southall; London,2014-12-31 21:00:00,14,0.3888888888888889
Southall; London,2014-12-31 22:00:00,21,0.5833333333333334
Southall; London,2014-12-31 23:00:00,23,0.6388888888888888
Southall; London,2015-01-01 00:00:00,34,0.9444444444444444
Southall; London,2015-01-01 01:00:00,13,0.3611111111111111
Southall; London,2015-01-01 02:00:00,23,0.6388888888888888
Southall; London,2015-01-01 03:00:00,3,0.08333333333333333
Southall; London,2015-01-01 04:00:00,4,0.1111111111111111
Southall; London,2015-01-01 06:00:00,1,0.027777777777777776
Southall; London,2015-01-01 07:00:00,3,0.08333333333333333
Southall; London,2015-01-01 09:00:00,2,0.05555555555555555
Southall; London,2015-01-01 10:00:00,5,0.1388888888888889
Southall; London,2015-01-01 11:00:00,8,0.2222222222222222
Southall; London,2015-01-01 12:00:00,25,0.6944444444444444
Southall; London,2015-01-01 13:00:00,21,0.5833333333333334
Southall; London,2015-01-01 14:00:00,32,0.8888888888888888
Southall; London,2015-01-01 15:00:00,16,0.4444444444444444
Southall; London,2015-01-01 16:00:00,16,0.4444444444444444
Southall; London,2015-01-01 17:00:00,7,0.19444444444444445
Southall; London,2015-01-01 18:00:00,19,0.5277777777777778
Southall; London,2015-01-01 19:00:00,36,1.0
Southall; London,2015-01-01 20:00:00,27,0.75
Southall; London,2015-01-01 21:00:00,27,0.75
Southall; London,2015-01-01 22:00:00,18,0.5
Southall; London,2015-01-01 23:00:00,16,0.4444444444444444
Southall; London,2015-01-02 00:00:00,20,0.5555555555555556
Southall; London,2015-01-02 01:00:00,7,0.19444444444444445
Southall; London,2015-01-02 02:00:00,4,0.1111111111111111
Southall; London,2015-01-02 03:00:00,9,0.25
Stratford; London,2014-12-31 04:00:00,5,0.028901734104046242
Stratford; London,2014-12-31 05:00:00,3,0.017341040462427744
Stratford; London,2014-12-31 06:00:00,1,0.005780346820809248
Stratford; London,2014-12-31 07:00:00,11,0.06358381502890173
Stratford; London,2014-12-31 08:00:00,18,0.10404624277456648
Stratford; London,2014-12-31 09:00:00,56,0.3236994219653179
Stratford; London,2014-12-31 10:00:00,54,0.31213872832369943
Stratford; London,2014-12-31 11:00:00,45,0.26011560693641617
Stratford; London,2014-12-31 12:00:00,84,0.48554913294797686
Stratford; London,2014-12-31 13:00:00,52,0.30057803468208094
Stratford; London,2014-12-31 14:00:00,36,0.20809248554913296
Stratford; London,2014-12-31 15:00:00,51,0.2947976878612717
Stratford; London,2014-12-31 16:00:00,46,0.2658959537572254
Stratford; London,2014-12-31 17:00:00,31,0.1791907514450867
Stratford; London,2014-12-31 18:00:00,34,0.19653179190751446
Stratford; London,2014-12-31 19:00:00,32,0.18497109826589594
Stratford; London,2014-12-31 20:00:00,20,0.11560693641618497
Stratford; London,2014-12-31 21:00:00,22,0.12716763005780346
Stratford; London,2014-12-31 22:00:00,49,0.2832369942196532
Stratford; London,2014-12-31 23:00:00,51,0.2947976878612717
Stratford; London,2015-01-01 00:00:00,76,0.4393063583815029
Stratford; London,2015-01-01 01:00:00,41,0.23699421965317918
Stratford; London,2015-01-01 02:00:00,34,0.19653179190751446
Stratford; London,2015-01-01 03:00:00,25,0.14450867052023122
Stratford; London,2015-01-01 04:00:00,8,0.046242774566473986
Stratford; London,2015-01-01 05:00:00,5,0.028901734104046242
Stratford; London,2015-01-01 06:00:00,4,0.023121387283236993
Stratford; London,2015-01-01 07:00:00,5,0.028901734104046242
Stratford; London,2015-01-01 08:00:00,6,0.03468208092485549
Stratford; London,2015-01-01 09:00:00,18,0.10404624277456648
Stratford; London,2015-01-01 10:00:00,35,0.2023121387283237
Stratford; London,2015-01-01 11:00:00,35,0.2023121387283237
Stratford; London,2015-01-01 12:00:00,87,0.5028901734104047
Stratford; London,2015-01-01 13:00:00,74,0.4277456647398844
Stratford; London,2015-01-01 14:00:00,107,0.6184971098265896
Stratford; London,2015-01-01 15:00:00,161,0.930635838150289
Stratford; London,2015-01-01 16:00:00,173,1.0
Stratford; London,2015-01-01 17:00:00,105,0.6069364161849711
Stratford; London,2015-01-01 18:00:00,85,0.4913294797687861
Stratford; London,2015-01-01 19:00:00,66,0.3815028901734104
Stratford; London,2015-01-01 20:00:00,56,0.3236994219653179
Stratford; London,2015-01-01 21:00:00,122,0.7052023121387283
Stratford; London,2015-01-01 22:00:00,71,0.41040462427745666
Stratford; London,2015-01-01 23:00:00,48,0.2774566473988439
Stratford; London,2015-01-02 00:00:00,60,0.3468208092485549
Stratford; London,2015-01-02 01:00:00,59,0.34104046242774566
Stratford; London,2015-01-02 02:00:00,25,0.14450867052023122
Stratford; London,2015-01-02 03:00:00,9,0.05202312138728324
Sutton; London,2014-12-31 04:00:00,4,0.04081632653061224
Sutton; London,2014-12-31 05:00:00,4,0.04081632653061224
Sutton; London,2014-12-31 06:00:00,3,0.030612244897959183
Sutton; London,2014-12-31 07:00:00,16,0.16326530612244897
Sutton; London,2014-12-31 08:00:00,18,0.1836734693877551
Sutton; London,2014-12-31 09:00:00,19,0.19387755102040816
Sutton; London,2014-12-31 10:00:00,32,0.32653061224489793
Sutton; London,2014-12-31 11:00:00,28,0.2857142857142857
Sutton; London,2014-12-31 12:00:00,32,0.32653061224489793
Sutton; London,2014-12-31 13:00:00,30,0.30612244897959184
Sutton; London,2014-12-31 14:00:00,28,0.2857142857142857
Sutton; London,2014-12-31 15:00:00,32,0.32653061224489793
Sutton; London,2014-12-31 16:00:00,43,0.4387755102040816
Sutton; London,2014-12-31 17:00:00,46,0.46938775510204084
Sutton; London,2014-12-31 18:00:00,27,0.2755102040816326
Sutton; London,2014-12-31 19:00:00,43,0.4387755102040816
Sutton; London,2014-12-31 20:00:00,18,0.1836734693877551
Sutton; London,2014-12-31 21:00:00,19,0.19387755102040816
Sutton; London,2014-12-31 22:00:00,21,0.21428571428571427
Sutton; London,2014-12-31 23:00:00,28,0.2857142857142857
Sutton; London,2015-01-01 00:00:00,68,0.6938775510204082
Sutton; London,2015-01-01 01:00:00,27,0.2755102040816326
Sutton; London,2015-01-01 02:00:00,25,0.25510204081632654
Sutton; London,2015-01-01 03:00:00,16,0.16326530612244897
Sutton; London,2015-01-01 04:00:00,2,0.02040816326530612
Sutton; London,2015-01-01 05:00:00,2,0.02040816326530612
Sutton; London,2015-01-01 06:00:00,1,0.01020408163265306
Sutton; London,2015-01-01 07:00:00,5,0.05102040816326531
Sutton; London,2015-01-01 08:00:00,7,0.07142857142857142
Sutton; London,2015-01-01 09:00:00,23,0.23469387755102042
Sutton; London,2015-01-01 10:00:00,31,0.3163265306122449
Sutton; London,2015-01-01 11:00:00,40,0.40816326530612246
Sutton; London,2015-01-01 12:00:00,61,0.6224489795918368
Sutton; London,2015-01-01 13:00:00,50,0.5102040816326531
Sutton; London,2015-01-01 14:00:00,38,0.3877551020408163
Sutton; London,2015-01-01 15:00:00,37,0.37755102040816324
Sutton; London,2015-01-01 16:00:00,39,0.3979591836734694
Sutton; London,2015-01-01 17:00:00,39,0.3979591836734694
Sutton; London,2015-01-01 18:00:00,62,0.6326530612244898
Sutton; London,2015-01-01 19:00:00,92,0.9387755102040817
Sutton; London,2015-01-01 20:00:00,68,0.6938775510204082
Sutton; London,2015-01-01 21:00:00,60,0.6122448979591837
Sutton; London,2015-01-01 22:00:00,98,1.0
Sutton; London,2015-01-01 23:00:00,74,0.7551020408163265
Sutton; London,2015-01-02 00:00:00,47,0.47959183673469385
Sutton; London,2015-01-02 01:00:00,18,0.1836734693877551
Sutton; London,2015-01-02 02:00:00,10,0.10204081632653061
Sutton; London,2015-01-02 03:00:00,3,0.030612244897959183
Tottenham; London,2014-12-31 04:00:00,13,0.038461538461538464
Tottenham; London,2014-12-31 05:00:00,3,0.008875739644970414
Tottenham; London,2014-12-31 06:00:00,7,0.020710059171597635
Tottenham; London,2014-12-31 07:00:00,13,0.038461538461538464
Tottenham; London,2014-12-31 08:00:00,20,0.05917159763313609
Tottenham; London,2014-12-31 09:00:00,34,0.10059171597633136
Tottenham; London,2014-12-31 10:00:00,51,0.15088757396449703
Tottenham; London,2014-12-31 11:00:00,37,0.10946745562130178
Tottenham; London,2014-12-31 12:00:00,49,0.14497041420118342
Tottenham; London,2014-12-31 13:00:00,54,0.15976331360946747
Tottenham; London,2014-12-31 14:00:00,57,0.16863905325443787
Tottenham; London,2014-12-31 15:00:00,73,0.21597633136094674
Tottenham; London,2014-12-31 16:00:00,94,0.2781065088757396
Tottenham; London,2014-12-31 17:00:00,88,0.2603550295857988
Tottenham; London,2014-12-31 18:00:00,90,0.26627218934911245
Tottenham; London,2014-12-31 19:00:00,93,0.27514792899408286
Tottenham; London,2014-12-31 20:00:00,68,0.20118343195266272
Tottenham; London,2014-12-31 21:00:00,57,0.16863905325443787
Tottenham; London,2014-12-31 22:00:00,76,0.22485207100591717
Tottenham; London,2014-12-31 23:00:00,108,0.31952662721893493
Tottenham; London,2015-01-01 00:00:00,104,0.3076923076923077
Tottenham; London,2015-01-01 01:00:00,51,0.15088757396449703
Tottenham; London,2015-01-01 02:00:00,35,0.10355029585798817
Tottenham; London,2015-01-01 03:00:00,44,0.1301775147928994
Tottenham; London,2015-01-01 04:00:00,15,0.04437869822485207
Tottenham; London,2015-01-01 05:00:00,4,0.011834319526627219
Tottenham; London,2015-01-01 06:00:00,12,0.03550295857988166
Tottenham; London,2015-01-01 07:00:00,4,0.011834319526627219
Tottenham; London,2015-01-01 08:00:00,4,0.011834319526627219
Tottenham; London,2015-01-01 09:00:00,22,0.0650887573964497
Tottenham; London,2015-01-01 10:00:00,20,0.05917159763313609
Tottenham; London,2015-01-01 11:00:00,36,0.10650887573964497
Tottenham; London,2015-01-01 12:00:00,63,0.1863905325443787
Tottenham; London,2015-01-01 13:00:00,133,0.39349112426035504
Tottenham; London,2015-01-01 14:00:00,122,0.3609467455621302
Tottenham; London,2015-01-01 15:00:00,94,0.2781065088757396
Tottenham; London,2015-01-01 16:00:00,185,0.5473372781065089
Tottenham; London,2015-01-01 17:00:00,152,0.44970414201183434
Tottenham; London,2015-01-01 18:00:00,230,0.6804733727810651
Tottenham; London,2015-01-01 19:00:00,338,1.0
Tottenham; London,2015-01-01 20:00:00,187,0.5532544378698225
Tottenham; London,2015-01-01 21:00:00,165,0.4881656804733728
Tottenham; London,2015-01-01 22:00:00,118,0.34911242603550297
Tottenham; London,2015-01-01 23:00:00,93,0.27514792899408286
Tottenham; London,2015-01-02 00:00:00,85,0.2514792899408284
Tottenham; London,2015-01-02 01:00:00,92,0.27218934911242604
Tottenham; London,2015-01-02 02:00:00,73,0.21597633136094674
Tottenham; London,2015-01-02 03:00:00,24,0.07100591715976332
Walthamstow; London,2014-12-31 04:00:00,6,0.03
Walthamstow; London,2014-12-31 05:00:00,3,0.015
Walthamstow; London,2014-12-31 06:00:00,13,0.065
Walthamstow; London,2014-12-31 07:00:00,8,0.04
Walthamstow; London,2014-12-31 08:00:00,11,0.055
Walthamstow; London,2014-12-31 09:00:00,17,0.085
Walthamstow; London,2014-12-31 10:00:00,72,0.36
Walthamstow; London,2014-12-31 11:00:00,56,0.28
Walthamstow; London,2014-12-31 12:00:00,63,0.315
Walthamstow; London,2014-12-31 13:00:00,49,0.245
Walthamstow; London,2014-12-31 14:00:00,26,0.13
Walthamstow; London,2014-12-31 15:00:00,46,0.23
Walthamstow; London,2014-12-31 16:00:00,78,0.39
Walthamstow; London,2014-12-31 17:00:00,57,0.285
Walthamstow; London,2014-12-31 18:00:00,75,0.375
Walthamstow; London,2014-12-31 19:00:00,73,0.365
Walthamstow; London,2014-12-31 20:00:00,48,0.24
Walthamstow; London,2014-12-31 21:00:00,81,0.405
Walthamstow; London,2014-12-31 22:00:00,33,0.165
Walthamstow; London,2014-12-31 23:00:00,54,0.27
Walthamstow; London,2015-01-01 00:00:00,200,1.0
Walthamstow; London,2015-01-01 01:00:00,80,0.4
Walthamstow; London,2015-01-01 02:00:00,50,0.25
Walthamstow; London,2015-01-01 03:00:00,24,0.12
Walthamstow; London,2015-01-01 04:00:00,23,0.115
Walthamstow; London,2015-01-01 05:00:00,8,0.04
Walthamstow; London,2015-01-01 06:00:00,7,0.035
Walthamstow; London,2015-01-01 07:00:00,20,0.1
Walthamstow; London,2015-01-01 08:00:00,8,0.04
Walthamstow; London,2015-01-01 09:00:00,25,0.125
Walthamstow; London,2015-01-01 10:00:00,42,0.21
Walthamstow; London,2015-01-01 11:00:00,68,0.34
Walthamstow; London,2015-01-01 12:00:00,53,0.265
Walthamstow; London,2015-01-01 13:00:00,51,0.255
Walthamstow; London,2015-01-01 14:00:00,74,0.37
Walthamstow; London,2015-01-01 15:00:00,74,0.37
Walthamstow; London,2015-01-01 16:00:00,81,0.405
Walthamstow; London,2015-01-01 17:00:00,69,0.345
Walthamstow; London,2015-01-01 18:00:00,131,0.655
Walthamstow; London,2015-01-01 19:00:00,126,0.63
Walthamstow; London,2015-01-01 20:00:00,79,0.395
Walthamstow; London,2015-01-01 21:00:00,132,0.66
Walthamstow; London,2015-01-01 22:00:00,107,0.535
Walthamstow; London,2015-01-01 23:00:00,68,0.34
Walthamstow; London,2015-01-02 00:00:00,44,0.22
Walthamstow; London,2015-01-02 01:00:00,37,0.185
Walthamstow; London,2015-01-02 02:00:00,31,0.155
Walthamstow; London,2015-01-02 03:00:00,16,0.08
Wandsworth; London,2014-12-31 04:00:00,27,0.1115702479338843
Wandsworth; London,2014-12-31 05:00:00,1,0.004132231404958678
Wandsworth; London,2014-12-31 06:00:00,6,0.024793388429752067
Wandsworth; London,2014-12-31 07:00:00,10,0.04132231404958678
Wandsworth; London,2014-12-31 08:00:00,33,0.13636363636363635
Wandsworth; London,2014-12-31 09:00:00,38,0.15702479338842976
Wandsworth; London,2014-12-31 10:00:00,58,0.2396694214876033
Wandsworth; London,2014-12-31 11:00:00,56,0.23140495867768596
Wandsworth; London,2014-12-31 12:00:00,110,0.45454545454545453
Wandsworth; London,2014-12-31 13:00:00,75,0.30991735537190085
Wandsworth; London,2014-12-31 14:00:00,85,0.3512396694214876
Wandsworth; London,2014-12-31 15:00:00,89,0.3677685950413223
Wandsworth; London,2014-12-31 16:00:00,73,0.30165289256198347
Wandsworth; London,2014-12-31 17:00:00,81,0.3347107438016529
Wandsworth; London,2014-12-31 18:00:00,99,0.4090909090909091
Wandsworth; London,2014-12-31 19:00:00,110,0.45454545454545453
Wandsworth; London,2014-12-31 20:00:00,115,0.47520661157024796
Wandsworth; London,2014-12-31 21:00:00,81,0.3347107438016529
Wandsworth; London,2014-12-31 22:00:00,105,0.43388429752066116
Wandsworth; London,2014-12-31 23:00:00,114,0.47107438016528924
Wandsworth; London,2015-01-01 00:00:00,140,0.5785123966942148
Wandsworth; London,2015-01-01 01:00:00,81,0.3347107438016529
Wandsworth; London,2015-01-01 02:00:00,54,0.2231404958677686
Wandsworth; London,2015-01-01 03:00:00,25,0.10330578512396695
Wandsworth; London,2015-01-01 04:00:00,16,0.06611570247933884
Wandsworth; London,2015-01-01 05:00:00,9,0.0371900826446281
Wandsworth; London,2015-01-01 06:00:00,18,0.0743801652892562
Wandsworth; London,2015-01-01 07:00:00,9,0.0371900826446281
Wandsworth; London,2015-01-01 08:00:00,9,0.0371900826446281
Wandsworth; London,2015-01-01 09:00:00,32,0.1322314049586777
Wandsworth; London,2015-01-01 10:00:00,43,0.17768595041322313
Wandsworth; London,2015-01-01 11:00:00,93,0.384297520661157
Wandsworth; London,2015-01-01 12:00:00,147,0.6074380165289256
Wandsworth; London,2015-01-01 13:00:00,129,0.5330578512396694
Wandsworth; London,2015-01-01 14:00:00,112,0.4628099173553719
Wandsworth; London,2015-01-01 15:00:00,90,0.371900826446281
Wandsworth; London,2015-01-01 16:00:00,140,0.5785123966942148
Wandsworth; London,2015-01-01 17:00:00,108,0.4462809917355372
Wandsworth; London,2015-01-01 18:00:00,175,0.7231404958677686
Wandsworth; London,2015-01-01 19:00:00,125,0.5165289256198347
Wandsworth; London,2015-01-01 20:00:00,128,0.5289256198347108
Wandsworth; London,2015-01-01 21:00:00,242,1.0
Wandsworth; London,2015-01-01 22:00:00,136,0.5619834710743802
Wandsworth; London,2015-01-01 23:00:00,105,0.43388429752066116
Wandsworth; London,2015-01-02 00:00:00,76,0.3140495867768595
Wandsworth; London,2015-01-02 01:00:00,50,0.2066115702479339
Wandsworth; London,2015-01-02 02:00:00,20,0.08264462809917356
Wandsworth; London,2015-01-02 03:00:00,24,0.09917355371900827
Westerham; London,2014-12-31 21:00:00,1,1.0
